tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
的,[[20]],[1],0,middle,9,4,"[""\u6f5c\u6c34\u670d"", ""\u4e0e"", ""\u7b80\u5355""]","[""\u547c\u5438\u5668"", ""\uff0c"", ""\u6253\u7740""]","""\u4e09\u4f4d\u5de5\u7a0b\u5e08\u8d1d\u65af\u5e15\u6d1b\u592b\u3001\u963f\u7eb3(\u963f\u7eb3)\u5e74\u79d1\u3001\u5df4\u62c9\u8bfa\u592b\u4e34\u5371\u53d7\u547d\uff0c\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355"""
呼吸器,"[[21, 22, 23]]",[1],0,middle,10,3,"[""\u4e0e"", ""\u7b80\u5355"", ""\u7684""]","[""\uff0c"", ""\u6253\u7740"", ""\u624b\u7535\u7b52""]","""\u4e09\u4f4d\u5de5\u7a0b\u5e08\u8d1d\u65af\u5e15\u6d1b\u592b\u3001\u963f\u7eb3(\u963f\u7eb3)\u5e74\u79d1\u3001\u5df4\u62c9\u8bfa\u592b\u4e34\u5371\u53d7\u547d\uff0c\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684"""
，,[[24]],[1],0,middle,11,2,"[""\u7b80\u5355"", ""\u7684"", ""\u547c\u5438\u5668""]","[""\u6253\u7740"", ""\u624b\u7535\u7b52"", ""<EOR>""]","""\u4e09\u4f4d\u5de5\u7a0b\u5e08\u8d1d\u65af\u5e15\u6d1b\u592b\u3001\u963f\u7eb3(\u963f\u7eb3)\u5e74\u79d1\u3001\u5df4\u62c9\u8bfa\u592b\u4e34\u5371\u53d7\u547d\uff0c\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668"""
打着,"[[25, 26]]",[1],0,middle,12,1,"[""\u7684"", ""\u547c\u5438\u5668"", ""\uff0c""]","[""\u624b\u7535\u7b52"", ""<EOR>""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c"""
手电筒,"[[27, 28, 29]]",[1],0,row_end,13,0,"[""\u547c\u5438\u5668"", ""\uff0c"", ""\u6253\u7740""]","[""<EOR>""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740"""
走过,"[[0, 1]]",[2],0,row_start,0,15,"[""<SOR>""]","[""\u6ee1\u662f"", ""\u6c34"", ""\u7684""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740\u624b\u7535\u7b52"""
满是,"[[2, 3]]",[2],0,middle,1,14,"[""<SOR>"", ""\u8d70\u8fc7""]","[""\u6c34"", ""\u7684"", ""\u8d70\u5eca""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7"""
水,[[4]],[2],0,middle,2,13,"[""<SOR>"", ""\u8d70\u8fc7"", ""\u6ee1\u662f""]","[""\u7684"", ""\u8d70\u5eca"", ""\uff0c""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f"""
的,[[5]],[2],0,middle,3,12,"[""\u8d70\u8fc7"", ""\u6ee1\u662f"", ""\u6c34""]","[""\u8d70\u5eca"", ""\uff0c"", ""\u5c06""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34"""
走廊,"[[6, 7]]",[2],0,middle,4,11,"[""\u6ee1\u662f"", ""\u6c34"", ""\u7684""]","[""\uff0c"", ""\u5c06"", ""\u6c34""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684"""
，,[[8]],[2],0,middle,5,10,"[""\u6c34"", ""\u7684"", ""\u8d70\u5eca""]","[""\u5c06"", ""\u6c34"", ""\u9600\u95e8""]","""\u7a7f\u4e0a\u6f5c\u6c34\u670d\u4e0e\u7b80\u5355\u7684\u547c\u5438\u5668\uff0c\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684\u8d70\u5eca"""
将,[[9]],[2],0,middle,6,9,"[""\u7684"", ""\u8d70\u5eca"", ""\uff0c""]","[""\u6c34"", ""\u9600\u95e8"", ""\u6253\u5f00""]","""\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684\u8d70\u5eca\uff0c"""
水,[[10]],[2],0,middle,7,8,"[""\u8d70\u5eca"", ""\uff0c"", ""\u5c06""]","[""\u9600\u95e8"", ""\u6253\u5f00"", ""\uff0c""]","""\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684\u8d70\u5eca\uff0c\u5c06"""
阀门,"[[11, 12]]",[2],0,middle,8,7,"[""\uff0c"", ""\u5c06"", ""\u6c34""]","[""\u6253\u5f00"", ""\uff0c"", ""\u62ef\u6551""]","""\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684\u8d70\u5eca\uff0c\u5c06\u6c34"""
打开,"[[13, 14]]",[2],0,middle,9,6,"[""\u5c06"", ""\u6c34"", ""\u9600\u95e8""]","[""\uff0c"", ""\u62ef\u6551"", ""\u4e86""]","""\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684\u8d70\u5eca\uff0c\u5c06\u6c34\u9600\u95e8"""
，,[[15]],[2],0,middle,10,5,"[""\u6c34"", ""\u9600\u95e8"", ""\u6253\u5f00""]","[""\u62ef\u6551"", ""\u4e86"", ""\u5168""]","""\u6253\u7740\u624b\u7535\u7b52\u8d70\u8fc7\u6ee1\u662f\u6c34\u7684\u8d70\u5eca\uff0c\u5c06\u6c34\u9600\u95e8\u6253\u5f00"""
拯救,"[[16, 17]]",[2],0,middle,11,4,"[""\u9600\u95e8"", ""\u6253\u5f00"", ""\uff0c""]","[""\u4e86"", ""\u5168"", ""\u4eba\u7c7b""]","""\u5c06\u6c34\u9600\u95e8\u6253\u5f00\uff0c"""
了,[[18]],[2],0,middle,12,3,"[""\u6253\u5f00"", ""\uff0c"", ""\u62ef\u6551""]","[""\u5168"", ""\u4eba\u7c7b"", ""\u3002""]","""\u5c06\u6c34\u9600\u95e8\u6253\u5f00\uff0c\u62ef\u6551"""
全,[[19]],[2],0,middle,13,2,"[""\uff0c"", ""\u62ef\u6551"", ""\u4e86""]","[""\u4eba\u7c7b"", ""\u3002"", ""<EOR>""]","""\u5c06\u6c34\u9600\u95e8\u6253\u5f00\uff0c\u62ef\u6551\u4e86"""
人类,"[[20, 21]]",[2],0,middle,14,1,"[""\u62ef\u6551"", ""\u4e86"", ""\u5168""]","[""\u3002"", ""<EOR>""]","""\u5c06\u6c34\u9600\u95e8\u6253\u5f00\uff0c\u62ef\u6551\u4e86\u5168"""
。,[[22]],[2],0,row_end,15,0,"[""\u4e86"", ""\u5168"", ""\u4eba\u7c7b""]","[""<EOR>""]","""\u5c06\u6c34\u9600\u95e8\u6253\u5f00\uff0c\u62ef\u6551\u4e86\u5168\u4eba\u7c7b"""
    ,"[[0, 1]]",[3],0,row_start,0,17,"[""<SOR>""]","[""\u6838\u7535\u7ad9"", ""\u7206\u70b8"", ""\u4e94""]","""\u62ef\u6551\u4e86\u5168\u4eba\u7c7b\u3002"""
核电站,"[[2, 3, 4]]",[3],0,middle,1,16,"[""<SOR>"", ""    ""]","[""\u7206\u70b8"", ""\u4e94"", ""\u5929\u540e""]","""    """
爆炸,"[[5, 6]]",[3],0,middle,2,15,"[""<SOR>"", ""    "", ""\u6838\u7535\u7ad9""]","[""\u4e94"", ""\u5929\u540e"", ""\uff0c""]","""    \u6838\u7535\u7ad9"""
五,[[7]],[3],0,middle,3,14,"[""    "", ""\u6838\u7535\u7ad9"", ""\u7206\u70b8""]","[""\u5929\u540e"", ""\uff0c"", ""\u79d1\u5b66\u5bb6""]","""    \u6838\u7535\u7ad9\u7206\u70b8"""
天后,"[[8, 9]]",[3],0,middle,4,13,"[""\u6838\u7535\u7ad9"", ""\u7206\u70b8"", ""\u4e94""]","[""\uff0c"", ""\u79d1\u5b66\u5bb6"", ""\u53d1\u73b0""]","""    \u6838\u7535\u7ad9\u7206\u70b8\u4e94"""
，,[[10]],[3],0,middle,5,12,"[""\u7206\u70b8"", ""\u4e94"", ""\u5929\u540e""]","[""\u79d1\u5b66\u5bb6"", ""\u53d1\u73b0"", ""\u5806""]","""    \u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e"""
科学家,"[[11, 12, 13]]",[3],0,middle,6,11,"[""\u4e94"", ""\u5929\u540e"", ""\uff0c""]","[""\u53d1\u73b0"", ""\u5806"", ""\u82af""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c"""
发现,"[[14, 15]]",[3],0,middle,7,10,"[""\u5929\u540e"", ""\uff0c"", ""\u79d1\u5b66\u5bb6""]","[""\u5806"", ""\u82af"", ""\u4e00\u76f4""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6"""
堆,[[16]],[3],0,middle,8,9,"[""\uff0c"", ""\u79d1\u5b66\u5bb6"", ""\u53d1\u73b0""]","[""\u82af"", ""\u4e00\u76f4"", ""\u5728""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6\u53d1\u73b0"""
芯,[[17]],[3],0,middle,9,8,"[""\u79d1\u5b66\u5bb6"", ""\u53d1\u73b0"", ""\u5806""]","[""\u4e00\u76f4"", ""\u5728"", ""\u7194\u5316""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806"""
一直,"[[18, 19]]",[3],0,middle,10,7,"[""\u53d1\u73b0"", ""\u5806"", ""\u82af""]","[""\u5728"", ""\u7194\u5316"", ""\uff0c""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af"""
在,[[20]],[3],0,middle,11,6,"[""\u5806"", ""\u82af"", ""\u4e00\u76f4""]","[""\u7194\u5316"", ""\uff0c"", ""\u5982\u6b64""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4"""
熔化,"[[21, 22]]",[3],0,middle,12,5,"[""\u82af"", ""\u4e00\u76f4"", ""\u5728""]","[""\uff0c"", ""\u5982\u6b64"", ""\u5c06""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728"""
，,[[23]],[3],0,middle,13,4,"[""\u4e00\u76f4"", ""\u5728"", ""\u7194\u5316""]","[""\u5982\u6b64"", ""\u5c06"", ""\u4f1a""]","""\u6838\u7535\u7ad9\u7206\u70b8\u4e94\u5929\u540e\uff0c\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316"""
如此,"[[24, 25]]",[3],0,middle,14,3,"[""\u5728"", ""\u7194\u5316"", ""\uff0c""]","[""\u5c06"", ""\u4f1a"", ""\u70e7\u5230""]","""\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316\uff0c"""
将,[[26]],[3],0,middle,15,2,"[""\u7194\u5316"", ""\uff0c"", ""\u5982\u6b64""]","[""\u4f1a"", ""\u70e7\u5230"", ""<EOR>""]","""\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316\uff0c\u5982\u6b64"""
会,[[27]],[3],0,middle,16,1,"[""\uff0c"", ""\u5982\u6b64"", ""\u5c06""]","[""\u70e7\u5230"", ""<EOR>""]","""\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316\uff0c\u5982\u6b64\u5c06"""
烧到,"[[28, 29]]",[3],0,row_end,17,0,"[""\u5982\u6b64"", ""\u5c06"", ""\u4f1a""]","[""<EOR>""]","""\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316\uff0c\u5982\u6b64\u5c06\u4f1a"""
地下室,"[[0, 1, 2]]",[4],0,row_start,0,18,"[""<SOR>""]","[""\uff0c"", ""\u800c"", ""\u90a3\u91cc""]","""\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316\uff0c\u5982\u6b64\u5c06\u4f1a\u70e7\u5230"""
，,[[3]],[4],0,middle,1,17,"[""<SOR>"", ""\u5730\u4e0b\u5ba4""]","[""\u800c"", ""\u90a3\u91cc"", ""\u8fd8""]","""\u79d1\u5b66\u5bb6\u53d1\u73b0\u5806\u82af\u4e00\u76f4\u5728\u7194\u5316\uff0c\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4"""
而,[[4]],[4],0,middle,2,16,"[""<SOR>"", ""\u5730\u4e0b\u5ba4"", ""\uff0c""]","[""\u90a3\u91cc"", ""\u8fd8"", ""\u50a8\u5b58""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c"""
那里,"[[5, 6]]",[4],0,middle,3,15,"[""\u5730\u4e0b\u5ba4"", ""\uff0c"", ""\u800c""]","[""\u8fd8"", ""\u50a8\u5b58"", ""\u7740""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c"""
还,[[7]],[4],0,middle,4,14,"[""\uff0c"", ""\u800c"", ""\u90a3\u91cc""]","[""\u50a8\u5b58"", ""\u7740"", ""\u4e94\u767e\u4e07""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc"""
储存,"[[8, 9]]",[4],0,middle,5,13,"[""\u800c"", ""\u90a3\u91cc"", ""\u8fd8""]","[""\u7740"", ""\u4e94\u767e\u4e07"", ""\u52a0\u4ed1""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8"""
着,[[10]],[4],0,middle,6,12,"[""\u90a3\u91cc"", ""\u8fd8"", ""\u50a8\u5b58""]","[""\u4e94\u767e\u4e07"", ""\u52a0\u4ed1"", ""\u7684""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58"""
五百万,"[[11, 12, 13]]",[4],0,middle,7,11,"[""\u8fd8"", ""\u50a8\u5b58"", ""\u7740""]","[""\u52a0\u4ed1"", ""\u7684"", ""\u6c34""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740"""
加仑,"[[14, 15]]",[4],0,middle,8,10,"[""\u50a8\u5b58"", ""\u7740"", ""\u4e94\u767e\u4e07""]","[""\u7684"", ""\u6c34"", ""\u3002""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07"""
的,[[16]],[4],0,middle,9,9,"[""\u7740"", ""\u4e94\u767e\u4e07"", ""\u52a0\u4ed1""]","[""\u6c34"", ""\u3002"", ""\u5982\u679c""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07\u52a0\u4ed1"""
水,[[17]],[4],0,middle,10,8,"[""\u4e94\u767e\u4e07"", ""\u52a0\u4ed1"", ""\u7684""]","[""\u3002"", ""\u5982\u679c"", ""\u4e24\u8005""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07\u52a0\u4ed1\u7684"""
。,[[18]],[4],0,middle,11,7,"[""\u52a0\u4ed1"", ""\u7684"", ""\u6c34""]","[""\u5982\u679c"", ""\u4e24\u8005"", ""\u76f8""]","""\u5982\u6b64\u5c06\u4f1a\u70e7\u5230\u5730\u4e0b\u5ba4\uff0c\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07\u52a0\u4ed1\u7684\u6c34"""
如果,"[[19, 20]]",[4],0,middle,12,6,"[""\u7684"", ""\u6c34"", ""\u3002""]","[""\u4e24\u8005"", ""\u76f8"", ""\u89e6\u78b0""]","""\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07\u52a0\u4ed1\u7684\u6c34\u3002"""
两者,"[[21, 22]]",[4],0,middle,13,5,"[""\u6c34"", ""\u3002"", ""\u5982\u679c""]","[""\u76f8"", ""\u89e6\u78b0"", ""\uff0c""]","""\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07\u52a0\u4ed1\u7684\u6c34\u3002\u5982\u679c"""
相,[[23]],[4],0,middle,14,4,"[""\u3002"", ""\u5982\u679c"", ""\u4e24\u8005""]","[""\u89e6\u78b0"", ""\uff0c"", ""\u5c06""]","""\u800c\u90a3\u91cc\u8fd8\u50a8\u5b58\u7740\u4e94\u767e\u4e07\u52a0\u4ed1\u7684\u6c34\u3002\u5982\u679c\u4e24\u8005"""
